source,source_id,url,price,currency,property_type,land_area_m2,construction_area_m2,bedrooms,bathrooms,parking_spaces,age_years,price_per_construction_m2,price_per_land_m2,latitude,longitude,coordinate_quality,state,municipality,neighborhood,postal_code,street,inegi_cve_ageb,ageb_assignment_quality,population,occupied_housing,population_density,housing_density,car_ownership_ratio,internet_access_ratio,average_schooling,employment_ratio,establishments_500m,establishments_1km,retail_500m,retail_1km,restaurants_hotels_500m,restaurants_hotels_1km,health_500m,health_1km,education_500m,education_1km,financial_500m,financial_1km,professional_services_500m,professional_services_1km,training_readiness,market_segment,price_band,quality_flags
mercadolibre,MLM-2914900177,https://terreno.mercadolibre.com.mx/MLM-2914900177-venta-de-terreno-en-temixco-morelosclave-5529-_JM,1700000.0,MXN,terreno,707.0,,,,,,,2404.53,,,medium,Morelos,Temixco,Alta Palmira,,,0547,approximate_coordinate,3083.0,906.0,5609.703831903922,1648.5214634138674,0.3818984547461369,0.5408388520971302,9.74,0.9662576687116564,154,633,79,315,15,74,5,22,6,11,0,0,1,6,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3993907562,https://terreno.mercadolibre.com.mx/MLM-3993907562-terreno-en-venta-pedregal-de-oaxtepec-_JM,1350000.0,MXN,terreno,472.0,,,,,,,2860.17,,,medium,Morelos,Yautepec,Pedregal De Oaxtepec,,,0432,approximate_coordinate,630.0,187.0,653.8871844015503,194.09032298903156,0.4117647058823529,0.3689839572192513,9.09,0.9777777777777777,44,713,12,284,8,176,3,33,0,7,0,3,0,18,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2350834303,https://terreno.mercadolibre.com.mx/MLM-2350834303-terreno-en-venta-en-jose-g-parres-jiutepec-morelos-_JM,1850000.0,MXN,terreno,272.0,,,,,,,6801.47,,,medium,Morelos,Jiutepec,José G Parres,,,0175,approximate_coordinate,558.0,162.0,3300.7406107033376,958.2795321396786,0.49382716049382713,0.6975308641975309,10.94,0.9597523219814241,96,232,43,113,10,22,5,7,2,3,0,0,1,1,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5961253700,https://terreno.mercadolibre.com.mx/MLM-5961253700-venta-de-terreno-3819900000-_JM,38199000.0,MXN,terreno,29332.0,,,,,,,1302.3,,,medium,Morelos,Xochitepec,La Calera,,,,unusable,,,,,,,,,29,103,9,34,6,19,0,3,0,2,0,0,0,2,D,land,>20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2527772893,https://terreno.mercadolibre.com.mx/MLM-2527772893-su-nuevo-hogar-le-espera-en-lomas-de-cocoyoc-seccion-nueva-con-servicios-ocultos-plano-_JM,4123000.0,MXN,terreno,665.0,,,,,,,6200.0,,,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2648330529,https://terreno.mercadolibre.com.mx/MLM-2648330529-terreno-en-venta-rancho-tetela-estricta-seguridad-_JM,3265500.0,MXN,terreno,356.0,,,,,,,9172.75,,,medium,Morelos,Cuernavaca,Rancho Tetela,,,101A,approximate_coordinate,1694.0,605.0,897.2966711124132,320.46309682586184,0.8809917355371901,0.9487603305785124,14.37,0.9830687830687831,3,57,1,21,1,6,0,2,0,3,0,0,0,0,B,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3086291905,https://terreno.mercadolibre.com.mx/MLM-3086291905-terreno-residencial-en-venta-en-san-jose-de-las-cumbres-_JM,1250000.0,MXN,terreno,500.0,,,,,,,2500.0,,,unusable,Morelos,Emiliano Zapata,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5573130118,https://terreno.mercadolibre.com.mx/MLM-5573130118-venta-de-terreno-en-la-carretera-federal-mexico-acapulco-temixco-morelosclave-5522-_JM,842000.0,MXN,terreno,350.0,,,,,,,2405.71,,,medium,Morelos,Temixco,Alta Palmira,,,0547,approximate_coordinate,3083.0,906.0,5609.703831903922,1648.5214634138674,0.3818984547461369,0.5408388520971302,9.74,0.9662576687116564,154,633,79,315,15,74,5,22,6,11,0,0,1,6,B,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2839042343,https://terreno.mercadolibre.com.mx/MLM-2839042343-terreno-en-venta-en-fraccionamiento-mirador-de-oaxtepec-_JM,550000.0,MXN,terreno,195.0,,,,,,,2820.51,,,medium,Morelos,Yautepec,Oaxtepec,,,0108,approximate_coordinate,1976.0,603.0,1985.85527835229,606.0074558939427,0.48258706467661694,0.6252072968490879,10.5,0.973172987974098,489,820,212,337,127,202,22,35,3,10,2,3,10,19,B,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5443888926,https://terreno.mercadolibre.com.mx/MLM-5443888926-terreno-en-privada-en-el-centro-de-jiutepec-_JM,1045000.0,MXN,terreno,237.47,,,,,,,4400.56,,,medium,Morelos,Jiutepec,Centro Jiutepec,,,1084,approximate_coordinate,2129.0,704.0,6005.284940640889,1985.7776412452727,0.5710227272727273,0.8181818181818182,12.54,0.9747211895910781,545,1899,218,865,75,232,27,74,32,49,12,16,9,29,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3299495311,https://terreno.mercadolibre.com.mx/MLM-3299495311-venta-de-terreno-709900000-_JM,7099000.0,MXN,terreno,9376.0,,,,,,,757.15,,,medium,Morelos,Xochitepec,Centro,,,0045,approximate_coordinate,2836.0,909.0,3021.7912815897585,968.5501674771123,0.49064906490649063,0.6798679867986799,11.16,0.9658634538152611,393,612,132,212,94,136,20,27,6,14,12,12,9,12,B,land,5M-8M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3045666953,https://terreno.mercadolibre.com.mx/MLM-3045666953-terreno-para-desarrollar-en-tzompantle-norte-_JM,3200000.0,MXN,terreno,1824.0,,,,,,,1754.39,,,unusable,Morelos,Cuernavaca,Tzompantle Norte,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4367568720,https://terreno.mercadolibre.com.mx/MLM-4367568720-terreno-en-lomas-de-trujillo-_JM,811545.0,MXN,terreno,127.0,,,,,,,6390.12,,,unusable,Morelos,Emiliano Zapata,Lomas de Trujillo,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4043753046,https://terreno.mercadolibre.com.mx/MLM-4043753046-venta-de-terreno-col-los-presidentes-temixco-morelosclave-5831-_JM,2400000.0,MXN,terreno,827.0,,,,,,,2902.06,,,medium,Morelos,Temixco,Los Presidentes,,,0513,approximate_coordinate,1323.0,390.0,3826.758485718464,1128.069394882994,0.43846153846153846,0.6205128205128205,9.91,0.9390420899854862,113,707,58,335,13,94,1,32,1,16,0,1,1,5,B,land,2M-3M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2385543147,https://terreno.mercadolibre.com.mx/MLM-2385543147-terreno-en-venta-en-ixtlahuacan-yautepec-morelos-_JM,7500000.0,MXN,terreno,5350.0,,,,,,,1401.87,,,medium,Morelos,Yautepec,Ixtlahuacan,,,0165,approximate_coordinate,2945.0,899.0,2602.986670533835,794.5959310050655,0.42046718576195774,0.5962180200222469,10.73,0.9854570637119113,97,1191,39,622,13,159,2,46,2,27,0,19,1,19,B,land,5M-8M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2265584777,https://terreno.mercadolibre.com.mx/MLM-2265584777-terreno-urbano-en-centro-jiutepec-jiutepec-morelos-_JM,16000000.0,MXN,terreno,9550.0,,,,,,,1675.39,,,medium,Morelos,Jiutepec,Centro Jiutepec,,,1084,approximate_coordinate,2129.0,704.0,6005.284940640889,1985.7776412452727,0.5710227272727273,0.8181818181818182,12.54,0.9747211895910781,545,1899,218,865,75,232,27,74,32,49,12,16,9,29,B,land,12M-20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5120678626,https://terreno.mercadolibre.com.mx/MLM-5120678626-escriturado-predio-semi-urbano-en-alpuyeca-morelos-_JM,19283000.0,MXN,terreno,19283.0,,,,,,,1000.0,,,medium,Morelos,Xochitepec,Alpuyeca,,,0026,approximate_coordinate,2763.0,700.0,2771.068737817901,702.044197058462,0.24857142857142858,0.39285714285714285,9.48,0.972241029113067,344,565,186,281,57,98,10,14,7,12,2,2,4,8,B,land,12M-20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5724162016,https://terreno.mercadolibre.com.mx/MLM-5724162016-terreno-residencial-en-venta-en-privada-cuernavaca-_JM,,,terreno,,,,,,,,,,,unusable,Morelos,Cuernavaca,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,,"missing_construction_area,missing_coordinates,missing_land_area,missing_price"
mercadolibre,MLM-2735289471,https://terreno.mercadolibre.com.mx/MLM-2735289471-construye-tu-casa-en-paraiso-country-club-_JM,4500000.0,MXN,casa,472.0,,,,,,,,,,medium,Morelos,Emiliano Zapata,Paraíso Country Club,,,,unusable,,,,,,,,,0,36,0,18,0,2,0,2,0,3,0,0,0,0,D,residential,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5908813166,https://terreno.mercadolibre.com.mx/MLM-5908813166-terreno-comercial-en-venta-en-fraccionamiento-granjas-merida-_JM,2100000.0,MXN,terreno,985.0,,,,,,,2131.98,,,medium,Morelos,Temixco,Granjas Mérida,,,0706,approximate_coordinate,773.0,238.0,599.0647695175409,184.44685012312385,0.44537815126050423,0.4957983193277311,9.28,0.9975369458128078,22,95,7,38,6,15,1,3,2,5,0,0,0,0,B,land,2M-3M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2744981549,https://terreno.mercadolibre.com.mx/MLM-2744981549-terreno-en-oaxtepec-morelos-_JM,1250000.0,MXN,terreno,300.0,,,,,,,4166.67,,,medium,Morelos,Yautepec,Oaxtepec Centro,,,0273,approximate_coordinate,45.0,12.0,30.915232939279242,8.244062117141132,0.5833333333333334,0.6666666666666666,11.36,1.0,49,557,13,222,28,184,0,20,4,9,0,2,0,11,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4213847742,https://terreno.mercadolibre.com.mx/MLM-4213847742-terreno-urbano-con-lago-propio-sumiya-jiutepec-mor-_JM,7700000.0,MXN,terreno,1395.0,,,,,,,5519.71,,,medium,Morelos,Jiutepec,Sumiya,,,0122,approximate_coordinate,1858.0,564.0,1540.789692968381,467.71011132086477,0.74822695035461,0.8156028368794326,12.28,0.9752380952380952,13,200,5,81,2,21,0,6,0,7,0,0,0,1,B,land,5M-8M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4414128788,https://terreno.mercadolibre.com.mx/MLM-4414128788-terreno-en-venta-atlacholoaya-_JM,12000000.0,MXN,terreno,14753.0,,,,,,,813.39,,,medium,Morelos,Xochitepec,Atlacholoaya,,,0473,approximate_coordinate,4533.0,1113.0,3774.8340204221518,926.8454146767824,0.31626235399820307,0.2407906558849955,7.74,0.9912971404890178,202,236,100,115,22,24,4,6,4,7,0,0,1,1,B,land,12M-20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5228537664,https://terreno.mercadolibre.com.mx/MLM-5228537664-terreno-en-venta-domingo-diez-_JM,27000000.0,MXN,terreno,3.6,,,,,,,7500000.0,,,unusable,Morelos,Cuernavaca,Del Empleado,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,>20M,"missing_construction_area,missing_coordinates,suspicious_price_per_land_m2"
mercadolibre,MLM-2515362511,https://terreno.mercadolibre.com.mx/MLM-2515362511-venta-de-terreno-en-paraiso-country-club-emiliano-zapata-morelosclave-5899-_JM,4600000.0,MXN,terreno,507.0,,,,,,,9072.98,,,unusable,Morelos,Emiliano Zapata,Fraccionamiento Paraíso Country Club,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2914862305,https://terreno.mercadolibre.com.mx/MLM-2914862305-venta-de-terreno-escriturado-los-presidentes-temixco-morelosclave-4577-_JM,1949000.0,MXN,terreno,1212.0,,,,,,,1608.09,,,medium,Morelos,Temixco,Los Presidentes,,,0513,approximate_coordinate,1323.0,390.0,3826.758485718464,1128.069394882994,0.43846153846153846,0.6205128205128205,9.91,0.9390420899854862,113,707,58,335,13,94,1,32,1,16,0,1,1,5,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2839080965,https://terreno.mercadolibre.com.mx/MLM-2839080965-terreno-en-venta-cocoyoc-morelos-_JM,1480000.0,MXN,terreno,740.0,,,,,,,2000.0,,,medium,Morelos,Yautepec,Cocoyoc,,,0201,approximate_coordinate,4208.0,1234.0,3679.966722951729,1079.1537395728217,0.38006482982171796,0.5380875202593193,9.52,0.9859034600598034,288,527,142,263,41,84,8,16,4,15,0,0,3,4,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4213756184,https://terreno.mercadolibre.com.mx/MLM-4213756184-como-terreno-en-sumiya-jiutepec-con-construccion-_JM,6900000.0,MXN,terreno,995.0,480.0,,,,,14375.0,6934.67,,,medium,Morelos,Jiutepec,Sumiya,,,0122,approximate_coordinate,1858.0,564.0,1540.789692968381,467.71011132086477,0.74822695035461,0.8156028368794326,12.28,0.9752380952380952,13,200,5,81,2,21,0,6,0,7,0,0,0,1,B,land,5M-8M,missing_coordinates
mercadolibre,MLM-5767878070,https://terreno.mercadolibre.com.mx/MLM-5767878070-440-m-en-fracc-santa-fe-area-residencial-con-vigilancia-247-_JM,1144000.0,MXN,terreno,440.0,,,,,,,2600.0,,,medium,Morelos,Xochitepec,Alpuyeca,,,0026,approximate_coordinate,2763.0,700.0,2771.068737817901,702.044197058462,0.24857142857142858,0.39285714285714285,9.48,0.972241029113067,344,565,186,281,57,98,10,14,7,12,2,2,4,8,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4784337156,https://terreno.mercadolibre.com.mx/MLM-4784337156-terreno-plano-en-venta-en-vista-hermosa-doble-seguridad-plano-_JM,3200000.0,MXN,terreno,255.0,,,,,,,12549.02,,,medium,Morelos,Cuernavaca,Vista Hermosa,,,0187,approximate_coordinate,630.0,227.0,1278.5954112765228,460.70025136471537,0.7929515418502202,0.9030837004405287,13.55,0.9970501474926253,426,1565,67,519,78,237,126,195,15,47,16,55,16,61,B,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4367568714,https://terreno.mercadolibre.com.mx/MLM-4367568714-terreno-en-campo-nuevo-_JM,10340000.0,MXN,terreno,4700.0,800.0,,,,,12925.0,2200.0,,,unusable,Morelos,Emiliano Zapata,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,8M-12M,missing_coordinates
mercadolibre,MLM-2914862293,https://terreno.mercadolibre.com.mx/MLM-2914862293-venta-de-terreno-plano-col-miguel-hidalgo-en-temixco-morelosclave-4762-_JM,64147800.0,MXN,terreno,24437.0,,,,,,,2625.03,,,unusable,Morelos,Temixco,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,>20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5616590786,https://terreno.mercadolibre.com.mx/MLM-5616590786-venta-de-terreno-en-cocoyoc-morelos-_JM,2100000.0,MXN,terreno,495.0,,,,,,,4242.42,,,medium,Morelos,Yautepec,Cocoyoc,,,0201,approximate_coordinate,4208.0,1234.0,3679.966722951729,1079.1537395728217,0.38006482982171796,0.5380875202593193,9.52,0.9859034600598034,288,527,142,263,41,84,8,16,4,15,0,0,3,4,B,land,2M-3M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5767897374,https://terreno.mercadolibre.com.mx/MLM-5767897374-432-m-en-fracc-santa-fe-area-residencial-con-vigilancia-247-_JM,1123000.0,MXN,terreno,432.0,,,,,,,2599.54,,,medium,Morelos,Xochitepec,Alpuyeca,,,0026,approximate_coordinate,2763.0,700.0,2771.068737817901,702.044197058462,0.24857142857142858,0.39285714285714285,9.48,0.972241029113067,344,565,186,281,57,98,10,14,7,12,2,2,4,8,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2989184629,https://terreno.mercadolibre.com.mx/MLM-2989184629-terreno-en-venta-en-zona-dorada-de-cuernavaca-_JM,16800000.0,MXN,terreno,1200.0,,,,,,,14000.0,,,medium,Morelos,Cuernavaca,Vista Hermosa,,,0187,approximate_coordinate,630.0,227.0,1278.5954112765228,460.70025136471537,0.7929515418502202,0.9030837004405287,13.55,0.9970501474926253,426,1565,67,519,78,237,126,195,15,47,16,55,16,61,B,land,12M-20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5022783912,https://terreno.mercadolibre.com.mx/MLM-5022783912-terreno-en-venta-emiliano-zapata-morelos-_JM,30100000.0,MXN,terreno,13022.0,,,,,,,2311.47,,,medium,Morelos,Emiliano Zapata,Tezoyuca,,,017A,approximate_coordinate,4912.0,1452.0,2577.2877534851737,761.8529759895098,0.43388429752066116,0.559228650137741,9.98,0.96875,181,337,79,142,23,48,9,11,1,6,0,1,6,6,B,land,>20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2479168239,https://terreno.mercadolibre.com.mx/MLM-2479168239-atencion-inversionistas-terreno-en-venta-campo-sotelo-temixco-cuernavaca-_JM,6100000.0,MXN,terreno,6475.0,,,,,,,942.08,,,unusable,Morelos,Temixco,Campo Sotelo,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,5M-8M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2620762531,https://terreno.mercadolibre.com.mx/MLM-2620762531-terreno-en-venta-en-santa-rosa-oaxtepec-morelos-una-oportunidad-clara-para-quien-piensa-en-plusvalia-desarrollo-y-retorno-de-inversion-_JM,550000.0,MXN,terreno,462.0,,,,,,,1190.48,,,medium,Morelos,Yautepec,Santa Rosa,,,0269,approximate_coordinate,452.0,130.0,1336.242074776095,384.31741088692996,0.38461538461538464,0.4153846153846154,9.01,0.9538461538461539,57,307,29,139,6,42,2,9,3,6,0,1,0,5,B,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4777727720,https://terreno.mercadolibre.com.mx/MLM-4777727720-lote-terreno-en-venta-en-alpuyeca-_JM,6462000.0,MXN,terreno,,,,,,,,,,,unusable,Morelos,Xochitepec,Alpuyeca,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,5M-8M,"missing_construction_area,missing_coordinates,missing_land_area"
mercadolibre,MLM-5425157716,https://terreno.mercadolibre.com.mx/MLM-5425157716-lote-terreno-en-venta-en-ahuatepec-_JM,914000.0,MXN,terreno,180.0,,,,,,,5077.78,,,unusable,Morelos,Cuernavaca,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4605858554,https://terreno.mercadolibre.com.mx/MLM-4605858554-venta-de-terreno-en-la-col-tres-de-mayo-zapata-morelosclave-6002-_JM,1750000.0,MXN,terreno,507.0,,,,,,,3451.68,,,unusable,Morelos,Emiliano Zapata,Ampliación 3 De Mayo,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5445177878,https://terreno.mercadolibre.com.mx/MLM-5445177878-terreno-residencial-en-lomas-de-cuernavaca-temixco-_JM,2700000.0,MXN,terreno,364.0,,,,,,,7417.58,,,medium,Morelos,Temixco,Lomas De Cuernavaca,,,,unusable,,,,,,,,,6,183,4,68,0,34,0,13,1,2,0,4,0,4,D,land,2M-3M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3087817747,https://terreno.mercadolibre.com.mx/MLM-3087817747-en-venta-terreno-bardeado-en-tranquilo-fraccionamiento-de-oaxtepec-morelos-_JM,1325000.0,MXN,terreno,500.0,,,,,,,2650.0,,,medium,Morelos,Yautepec,Santa Rosa,,,0269,approximate_coordinate,452.0,130.0,1336.242074776095,384.31741088692996,0.38461538461538464,0.4153846153846154,9.01,0.9538461538461539,57,307,29,139,6,42,2,9,3,6,0,1,0,5,B,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4904229866,https://terreno.mercadolibre.com.mx/MLM-4904229866-terreno-en-alpuyeca-xochitepec-_JM,2145000.0,MXN,terreno,7150.0,,,,,,,300.0,,,medium,Morelos,Xochitepec,Alpuyeca,,,0026,approximate_coordinate,2763.0,700.0,2771.068737817901,702.044197058462,0.24857142857142858,0.39285714285714285,9.48,0.972241029113067,344,565,186,281,57,98,10,14,7,12,2,2,4,8,B,land,2M-3M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5468368160,https://terreno.mercadolibre.com.mx/MLM-5468368160-venta-de-terrenos-premium-en-la-zona-dorada-de-cuernavaca-_JM,,,terreno,,,,,,,,,,,medium,Morelos,Cuernavaca,,,,,unusable,630.0,227.0,1278.5954112765228,460.70025136471537,0.7929515418502202,0.9030837004405287,13.55,0.9970501474926253,7,165,4,91,1,14,0,9,1,8,0,0,0,0,E,land,,"missing_construction_area,missing_coordinates,missing_land_area,missing_price"
mercadolibre,MLM-4675901986,https://terreno.mercadolibre.com.mx/MLM-4675901986-terreno-en-venta-emiliano-zapata-morelos-_JM,30100000.0,MXN,terreno,13022.0,,,,,,,2311.47,,,unusable,Morelos,Emiliano Zapata,Tezoyuca,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,>20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4351348730,https://terreno.mercadolibre.com.mx/MLM-4351348730-terreno-urbano-en-lomas-de-cuernavaca-temixco-morelos-caen-960-tu-_JM,1938000.0,MXN,terreno,228.0,,,,,,,8500.0,,,medium,Morelos,Temixco,Lomas De Cuernavaca,,,,unusable,,,,,,,,,6,183,4,68,0,34,0,13,1,2,0,4,0,4,D,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4213734954,https://terreno.mercadolibre.com.mx/MLM-4213734954-terreno-en-venta-en-alejandra-yautepec-morelos-_JM,700000.0,MXN,terreno,1000.0,,,,,,,700.0,,,unusable,Morelos,Yautepec,Alejandra,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2262829895,https://terreno.mercadolibre.com.mx/MLM-2262829895-atencion-desarrolladores-terreno-en-venta-camino-chiconcuac-atlacholoaya-_JM,35000000.0,MXN,terreno,45163.0,,,,,,,774.97,,,medium,Morelos,Xochitepec,Atlacholoaya,,,0473,approximate_coordinate,4533.0,1113.0,3774.8340204221518,926.8454146767824,0.31626235399820307,0.2407906558849955,7.74,0.9912971404890178,202,236,100,115,22,24,4,6,4,7,0,0,1,1,B,land,>20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5401445028,https://terreno.mercadolibre.com.mx/MLM-5401445028-edificio-en-venta-en-morelos-_JM,9900000.0,MXN,terreno,1005.0,,,,10,,,9850.75,,,unusable,Morelos,Cuernavaca,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,8M-12M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4464694132,https://terreno.mercadolibre.com.mx/MLM-4464694132-venta-de-terreno-en-tepetzingo-emiliano-zapata-morelosclave-5956-_JM,8899720.0,MXN,terreno,4449.0,,,,,,,2000.39,,,unusable,Morelos,Emiliano Zapata,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,8M-12M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2899123143,https://terreno.mercadolibre.com.mx/MLM-2899123143-terreno-venta-lomas-de-cuernavaca-temixco-_JM,7000000.0,MXN,terreno,1472.0,,,,,,,4755.43,,,medium,Morelos,Temixco,Lomas De Cuernavaca,,,,unusable,,,,,,,,,6,183,4,68,0,34,0,13,1,2,0,4,0,4,D,land,5M-8M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5803329402,https://terreno.mercadolibre.com.mx/MLM-5803329402-terreno-comercial-en-venta-en-pueblo-los-arcos-_JM,3500000.0,MXN,terreno,728.0,280.0,,,,,12500.0,4807.69,,,unusable,Morelos,Yautepec,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,3M-5M,missing_coordinates
mercadolibre,MLM-2759455131,https://terreno.mercadolibre.com.mx/MLM-2759455131-macrolote-en-venta-en-xochitepec-_JM,52500000.0,MXN,terreno,35000.0,,,,,,,1500.0,,,unusable,Morelos,Xochitepec,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,>20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2945519931,https://terreno.mercadolibre.com.mx/MLM-2945519931-tienda-local-comercial-en-venta-en-morelos-_JM,11900000.0,MXN,terreno,712.0,,,,,,,16713.48,,,unusable,Morelos,Cuernavaca,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,8M-12M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2984774909,https://terreno.mercadolibre.com.mx/MLM-2984774909-terreno-residencial-en-venta-en-villas-tulum-_JM,400000.0,USD,terreno,1070.0,,,,,,,373.83,,,unusable,Morelos,Emiliano Zapata,Fraccionamiento Villas del Seminario,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2350769613,https://terreno.mercadolibre.com.mx/MLM-2350769613-terreno-en-venta-en-lomas-de-cuernavaca-temixco-morelos-_JM,5928000.0,MXN,terreno,1482.0,,,,,,,4000.0,,,medium,Morelos,Temixco,Lomas De Cuernavaca,,,,unusable,,,,,,,,,6,183,4,68,0,34,0,13,1,2,0,4,0,4,D,land,5M-8M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4048570156,https://terreno.mercadolibre.com.mx/MLM-4048570156-terreno-en-venta-en-yautepec-morelos-cerca-de-de-sixflags-_JM,750000.0,MXN,terreno,900.0,,,,,,,833.33,,,medium,Morelos,Yautepec,Oaxtepec Centro,,,0273,approximate_coordinate,45.0,12.0,30.915232939279242,8.244062117141132,0.5833333333333334,0.6666666666666666,11.36,1.0,49,557,13,222,28,184,0,20,4,9,0,2,0,11,B,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5724125646,https://terreno.mercadolibre.com.mx/MLM-5724125646-terreno-en-venta-en-xochitepec-ideal-para-inversion-_JM,89387000.0,MXN,terreno,89387.0,,,,,,,1000.0,,,medium,Morelos,Xochitepec,Colinas de Santa Fe,,,,unusable,,,,,,,,,3,132,1,56,1,25,0,3,0,3,0,0,0,3,D,land,>20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5468415308,https://terreno.mercadolibre.com.mx/MLM-5468415308-terrenos-en-venta-en-zona-dorada-de-cuernavaca-_JM,6300000.0,MXN,terreno,450.0,,,,,,,14000.0,,,medium,Morelos,Cuernavaca,Vista Hermosa,,,0187,approximate_coordinate,630.0,227.0,1278.5954112765228,460.70025136471537,0.7929515418502202,0.9030837004405287,13.55,0.9970501474926253,426,1565,67,519,78,237,126,195,15,47,16,55,16,61,B,land,5M-8M,"missing_construction_area,missing_coordinates"
