source,source_id,url,price,currency,property_type,market_segment,land_area_m2,construction_area_m2,bedrooms,bathrooms,parking_spaces,age_years,price_per_construction_m2,price_per_land_m2,price_band,latitude,longitude,geocode_latitude,geocode_longitude,coordinate_quality,state,municipality,neighborhood,postal_code,street,inegi_cve_ageb,ageb_assignment_quality,population,occupied_housing,population_density,housing_density,car_ownership_ratio,internet_access_ratio,average_schooling,employment_ratio,establishments_500m,establishments_1km,retail_500m,retail_1km,restaurants_hotels_500m,restaurants_hotels_1km,health_500m,health_1km,education_500m,education_1km,financial_500m,financial_1km,professional_services_500m,professional_services_1km,training_readiness,duplicate_group_id,dedupe_fingerprint,quality_flags
mercadolibre,MLM-5641679028,https://casa.mercadolibre.com.mx/MLM-5641679028-casa-en-venta-en-cocoyoc-_JM,3400000.0,MXN,casa,residential,736.0,353.0,3,2.0,2,,9631.73,,3M-5M,,,18.8815525,-98.9803149,medium,Morelos,Yautepec,Cocoyoc,,,0201,approximate_coordinate,4208.0,1234.0,3679.966722951729,1079.1537395728217,0.38006482982171796,0.5380875202593193,9.52,0.9859034600598034,288,527,142,263,41,84,8,16,4,15,0,0,3,4,B,mercadolibre|3400000.0|yautepec|cocoyoc|736.0|353.0|3.0|2.0,64913a538fee0e3e5ff1f2e55eb0decdc522b1ff,missing_coordinates
mercadolibre,MLM-2262829895,https://terreno.mercadolibre.com.mx/MLM-2262829895-atencion-desarrolladores-terreno-en-venta-camino-chiconcuac-atlacholoaya-_JM,35000000.0,MXN,terreno,land,45163.0,,,,,,,774.97,>20M,,,18.7442169,-99.2260915,medium,Morelos,Xochitepec,Atlacholoaya,,,0473,approximate_coordinate,4533.0,1113.0,3774.8340204221518,926.8454146767824,0.31626235399820307,0.2407906558849955,7.74,0.9912971404890178,202,236,100,115,22,24,4,6,4,7,0,0,1,1,B,mercadolibre|35000000.0|xochitepec|atlacholoaya|45163.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2988471739,https://casa.mercadolibre.com.mx/MLM-2988471739-casa-en-venta-en-sumiya-_JM,35500000.0,MXN,casa,residential,7000.0,7000.0,5,7.0,7,,5071.43,,>20M,,,18.8933187,-99.1966011,medium,Morelos,Jiutepec,Sumiya,,,0122,approximate_coordinate,1858.0,564.0,1540.789692968381,467.71011132086477,0.74822695035461,0.8156028368794326,12.28,0.9752380952380952,13,200,5,81,2,21,0,6,0,7,0,0,0,1,B,mercadolibre|35500000.0|jiutepec|sumiya|7000.0|7000.0|5.0|7.0,5ea3524d9d7e37e8e5afa32d282b56382d8ca9a9,"missing_coordinates,same_land_and_construction_area,suspicious_construction_area"
mercadolibre,MLM-4791784264,https://terreno.mercadolibre.com.mx/MLM-4791784264-terreno-residencial-a-la-venta-en-cuautla-morelos-ubicado-en-miguel-hidalgo-_JM,3700000.0,MXN,terreno,land,800.0,,,,,,,4625.0,3M-5M,,,18.8059034,-98.9459425,medium,Morelos,Cuautla,Miguel Hidalgo,,,0620,approximate_coordinate,3394.0,977.0,6289.341047804352,1810.4555697421483,0.3541453428863869,0.5721596724667349,9.92,0.9731653888280394,282,1297,97,523,47,200,14,83,15,43,1,18,4,21,B,mercadolibre|3700000.0|cuautla|miguel hidalgo|800.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5370001378,https://terreno.mercadolibre.com.mx/MLM-5370001378-se-vende-terreno-en-oportunidad-en-lomas-de-cocoyoc-_JM,3731662.0,MXN,terreno,land,643.0,,,,,,,5803.52,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|3731662.0|atlatlahucan|lomas de cocoyoc|643.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3871630662,https://terreno.mercadolibre.com.mx/MLM-3871630662-terreno-en-cuautla-morelos-venta-con-alberca-excelente-jardin-_JM,3750000.0,MXN,terreno,land,835.0,,2,,,,,4491.02,3M-5M,,,18.8573706,-98.9361786,medium,Morelos,Cuautla,Lázaro Cárdenas,,,0368,approximate_coordinate,1914.0,476.0,3580.4896156099,890.4456933282719,0.47058823529411764,0.5105042016806722,9.39,0.9818763326226013,293,726,144,318,35,115,8,22,7,11,0,2,3,8,B,mercadolibre|3750000.0|cuautla|lázaro cárdenas|835.0||2.0|,b358e2aacf9825636c7e2d8d0c794a0a8807a0ba,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2904775199,https://departamento.mercadolibre.com.mx/MLM-2904775199-departamento-en-venta-149-m2-3-recamaras-3-banos-completos-_JM,3750000.0,MXN,departamento,residential,149.0,149.0,3,3.0,3,,25167.79,,3M-5M,,,18.8716955,-99.2535674,medium,Morelos,Temixco,Burgos,,,0918,approximate_coordinate,471.0,152.0,5847.590513522652,1887.1205054255693,0.39473684210526316,0.6578947368421053,11.27,1.0,33,199,14,105,1,20,1,4,4,8,0,0,1,3,B,mercadolibre|3750000.0|temixco|burgos|149.0|149.0|3.0|3.0,7020eabf9f3f003318b5fa25832002be0de3872b,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3279411931,https://casa.mercadolibre.com.mx/MLM-3279411931-casa-con-3-recamaras-cerca-uaem-en-santa-maria-ahuacatitlan-cuernavaca-morelos-_JM,3800000.0,MXN,casa,residential,289.0,144.0,3,3.0,3,,26388.89,,3M-5M,,,18.9745294,-99.2607876,medium,Morelos,Cuernavaca,Santa María Ahuacatitlan,,,051A,approximate_coordinate,6076.0,1649.0,2685.5540217268144,728.8476928616716,0.4329896907216495,0.6300788356579745,10.09,0.9791542584871947,107,518,51,302,5,44,2,16,4,15,0,0,0,7,B,mercadolibre|3800000.0|cuernavaca|santa maría ahuacatitlan|289.0|144.0|3.0|3.0,94aa47d1470d7c30055c4a9ac8a62ffef91e0e1e,missing_coordinates
mercadolibre,MLM-5832019542,https://terreno.mercadolibre.com.mx/MLM-5832019542-venta-terreno-tlayecac-ayala-morelos-_JM,38000000.0,MXN,terreno,land,45693.0,,,,,,,831.64,>20M,,,18.7554715,-98.8819105,medium,Morelos,Ayala,Tlayecac,,,0043,approximate_coordinate,1614.0,459.0,4698.920401625593,1336.3100770422222,0.4684095860566449,0.45751633986928103,9.3,0.9942196531791907,104,160,48,70,14,25,2,3,4,6,0,0,1,1,B,mercadolibre|38000000.0|ayala|tlayecac|45693.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3876136552,https://terreno.mercadolibre.com.mx/MLM-3876136552-excelente-plano-magnifica-ubicacion-_JM,3867500.0,MXN,terreno,land,595.0,,,,,,,6500.0,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|3867500.0|atlatlahucan|lomas de cocoyoc|595.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2425473975,https://terreno.mercadolibre.com.mx/MLM-2425473975-terreno-en-venta-en-lomas-de-cocoyoc-atlatlahucan-morelos-_JM,3942000.0,MXN,terreno,land,657.0,,,,,,,6000.0,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|3942000.0|atlatlahucan|lomas de cocoyoc|657.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2643948247,https://departamento.mercadolibre.com.mx/MLM-2643948247-departamento-penthouse-en-venta-en-lomas-de-cortes-_JM,3950000.0,MXN,departamento,residential,90.0,95.0,2,2.0,2,,41578.95,,3M-5M,,,18.9525186,-99.2248233,medium,Morelos,Cuernavaca,Lomas De Cortes,,,0717,approximate_coordinate,4653.0,1465.0,6525.631889820488,2054.5993377577943,0.6621160409556314,0.8552901023890785,12.51,0.9622166246851386,266,1045,86,372,46,175,14,66,15,39,4,10,10,36,B,mercadolibre|3950000.0|cuernavaca|lomas de cortes|90.0|95.0|2.0|2.0,fa312060982a45098a13a46b5d858bf221e14e57,missing_coordinates
mercadolibre,MLM-2945662823,https://departamento.mercadolibre.com.mx/MLM-2945662823-lindo-y-amplio-departamento-en-1er-nivel-c-142-mts-cuenta-con-3-habitaciones-la-principal-con-bano-privado-sala-comedor-cocina-equipada-area-de-lavado-estacionamiento-para-3-autos-techado-gas-estacio-_JM,3950000.0,MXN,departamento,residential,800.0,142.0,3,2.0,2,,27816.9,,3M-5M,,,18.9342689,-99.2368327,medium,Morelos,Cuernavaca,Miraval,,,0153,approximate_coordinate,2273.0,786.0,3568.732428562898,1234.062335613919,0.5585241730279898,0.8346055979643766,12.38,0.9834494773519163,539,2457,161,892,66,287,65,214,27,74,7,29,23,91,B,mercadolibre|3950000.0|cuernavaca|miraval|800.0|142.0|3.0|2.0,00b6ba6a031230bb2c4d3e6175a666f42acabd4a,missing_coordinates
mercadolibre,MLM-3053732525,https://terreno.mercadolibre.com.mx/MLM-3053732525-terreno-en-venta-emiliano-zapata-_JM,4000000.0,MXN,terreno,land,2909.0,,,,,,,1375.04,3M-5M,,,18.83995,-99.1870274,medium,Morelos,Emiliano Zapata,Emiliano Zapata,,,0038,approximate_coordinate,4664.0,1272.0,11925.068484559137,3252.2914048797647,0.2940251572327044,0.5345911949685535,9.3,0.9810126582278481,788,1784,414,892,76,207,33,62,17,30,6,12,13,23,B,mercadolibre|4000000.0|emiliano zapata|emiliano zapata|2909.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4532067472,https://terreno.mercadolibre.com.mx/MLM-4532067472-terreno-en-venta-en-lomas-de-cocoyoc-_JM,4014500.0,MXN,terreno,land,647.0,,,,,,,6204.79,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|4014500.0|atlatlahucan|lomas de cocoyoc|647.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4514372026,https://departamento.mercadolibre.com.mx/MLM-4514372026-departamento-en-cuernavaca-morelos-modelo-cascadas-con-alberca-y-lago-artificial-_JM,4080000.0,MXN,departamento,residential,128.77,128.77,3,2.0,2,,31684.4,,3M-5M,,,18.9109155,-98.9568887,medium,Morelos,Yautepec,Real de Oaxtepec,,,0409,approximate_coordinate,288.0,100.0,353.56376816215766,122.76519727852695,0.83,0.79,11.66,0.9645390070921985,2,44,1,12,0,11,0,2,0,0,0,0,0,0,B,mercadolibre|4080000.0|yautepec|real de oaxtepec|128.77|128.77|3.0|2.0,14c339a6510452b23026db9102127039d063c1af,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3254227549,https://casa.mercadolibre.com.mx/MLM-3254227549-venta-casa-en-lomas-tetela-cuernavaca-v305-_JM,4100000.0,MXN,casa,residential,434.0,434.0,3,4.0,4,,9447.0,,3M-5M,,,18.9495268,-99.2709536,medium,Morelos,Cuernavaca,Lomas De Tetela,,,0492,approximate_coordinate,1487.0,475.0,3416.8131454654385,1091.4500632791414,0.7410526315789474,0.8589473684210527,13.24,0.9708994708994709,24,110,9,39,4,9,2,6,0,5,0,0,1,5,B,mercadolibre|4100000.0|cuernavaca|lomas de tetela|434.0|434.0|3.0|4.0,47e437ed829d5f65dc7f8ce0fbd572a02bf3def2,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3071833173,https://terreno.mercadolibre.com.mx/MLM-3071833173-terreno-en-oaxtepec-a-pocos-metros-de-six-flags-escritura-y-uso-de-suelo-_JM,41000000.0,MXN,terreno,land,36249.0,,,,,,,1131.07,>20M,,,18.9079165,-98.9867203,medium,Morelos,Yautepec,Amates,,,0428,approximate_coordinate,566.0,213.0,485.09328414288996,182.55277300783666,0.7230046948356808,0.7699530516431925,12.68,0.9598540145985401,2,26,0,12,0,4,0,0,0,2,0,0,0,0,B,mercadolibre|41000000.0|yautepec|amates|36249.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5950095526,https://departamento.mercadolibre.com.mx/MLM-5950095526-departamento-nuevo-3-recamaras-2-banos-2-estacionamientos-cascadas-cocoyoc-morelos-con-vista-al-lago-artificial-y-casa-club-_JM,4120000.0,MXN,casa,residential,,128.77,3,2.0,2,,31995.03,,3M-5M,,,18.9112911,-98.9635639,medium,Morelos,Yautepec,Pedregal De Oaxtepec,,,0432,approximate_coordinate,630.0,187.0,653.8871844015503,194.09032298903156,0.4117647058823529,0.3689839572192513,9.09,0.9777777777777777,44,713,12,284,8,176,3,33,0,7,0,3,0,18,C,mercadolibre|4120000.0|yautepec|pedregal de oaxtepec||128.77|3.0|2.0,caf5055f2b476f587aaca40f914f57b82b61f0d8,"missing_coordinates,missing_land_area"
mercadolibre,MLM-2388867743,https://terreno.mercadolibre.com.mx/MLM-2388867743-terreno-en-venta-en-lomas-de-cocoyoc-atlatlahucan-morelos-_JM,4123000.0,MXN,terreno,land,665.0,,,,,,,6200.0,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|4123000.0|atlatlahucan|lomas de cocoyoc|665.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4685371968,https://casa.mercadolibre.com.mx/MLM-4685371968-estrenacasa-nueva-en-venta-en-kloster-de-ahuatlan-cuernavaca-morelos-_JM,4200000.0,MXN,casa,residential,200.0,220.0,4,4.0,4,,19090.91,,3M-5M,,,18.9560553,-99.2586472,medium,Morelos,Cuernavaca,Lomas De Ahuatlan,,,1537,approximate_coordinate,1676.0,598.0,18239.29130049499,6507.813960439144,0.717391304347826,0.8963210702341137,13.8,0.9688841201716738,129,452,44,172,27,72,4,19,1,12,1,1,6,11,B,mercadolibre|4200000.0|cuernavaca|lomas de ahuatlan|200.0|220.0|4.0|4.0,e30ea6cfa3d5a2c058e50c58445e529da29457c1,missing_coordinates
mercadolibre,MLM-5608415186,https://terreno.mercadolibre.com.mx/MLM-5608415186-terreno-en-venta-en-lomas-de-cocoyoc-675-m2-irregular-y-vista-abierta-_JM,4224000.0,MXN,terreno,land,675.85,,,,,,,6249.91,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|4224000.0|atlatlahucan|lomas de cocoyoc|675.85|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4777818700,https://departamento.mercadolibre.com.mx/MLM-4777818700-departamento-en-venta-en-lomas-de-cortes-_JM,4400000.0,MXN,departamento,residential,,156.0,0,2.0,2,,28205.13,,3M-5M,,,18.9525186,-99.2248233,medium,Morelos,Cuernavaca,Lomas De Cortes,,,0717,approximate_coordinate,4653.0,1465.0,6525.631889820488,2054.5993377577943,0.6621160409556314,0.8552901023890785,12.51,0.9622166246851386,266,1045,86,372,46,175,14,66,15,39,4,10,10,36,B,mercadolibre|4400000.0|cuernavaca|lomas de cortes||156.0|0.0|2.0,da16a103ba5e8e20c2824850609a1f772c950a7d,"missing_coordinates,missing_land_area"
mercadolibre,MLM-2984774977,https://casa.mercadolibre.com.mx/MLM-2984774977-casa-en-venta-en-pueblo-chiconcuac-_JM,4450000.0,MXN,casa,residential,1305.0,450.0,4,3.0,3,,9888.89,,3M-5M,,,18.7801528,-99.2108328,medium,Morelos,Xochitepec,Chiconcuac,,,037A,approximate_coordinate,3678.0,1047.0,2433.0795911403716,692.6140108548041,0.41069723018147086,0.5845272206303725,9.48,0.9766734279918864,343,586,138,234,75,116,16,27,5,7,0,0,4,10,B,mercadolibre|4450000.0|xochitepec|chiconcuac|1305.0|450.0|4.0|3.0,573a2f39421ab67aea306aee105176f4fd2e7966,missing_coordinates
mercadolibre,MLM-2745738901,https://terreno.mercadolibre.com.mx/MLM-2745738901-se-vende-terreno-en-campo-de-golf-en-lomas-de-cocoyoc-_JM,4488000.0,MXN,terreno,land,660.0,,,,,,,6800.0,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|4488000.0|atlatlahucan|lomas de cocoyoc|660.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2760886603,https://casa.mercadolibre.com.mx/MLM-2760886603-en-venta-en-lomas-de-cocoyoc-casa-con-alberca-oportunidad-_JM,4500000.0,MXN,casa,residential,420.0,200.0,4,3.0,3,,22500.0,,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|4500000.0|atlatlahucan|lomas de cocoyoc|420.0|200.0|4.0|3.0,88347af076c2e042984c06ee1162f0617b7a9795,missing_coordinates
mercadolibre,MLM-2753828919,https://casa.mercadolibre.com.mx/MLM-2753828919-casa-en-venta-en-lomas-de-cocoyoc-_JM,4500000.0,MXN,casa,residential,420.0,200.0,4,4.0,4,,22500.0,,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|4500000.0|atlatlahucan|lomas de cocoyoc|420.0|200.0|4.0|4.0,dbd6aee065afb0e1849db8ca4daa07cb7ca6ec72,missing_coordinates
mercadolibre,MLM-4978106948,https://departamento.mercadolibre.com.mx/MLM-4978106948-departamento-en-lomas-de-cortes-_JM,4500000.0,MXN,departamento,residential,370.0,157.0,3,3.0,3,,28662.42,,3M-5M,,,18.9525186,-99.2248233,medium,Morelos,Cuernavaca,Lomas De Cortes,,,0717,approximate_coordinate,4653.0,1465.0,6525.631889820488,2054.5993377577943,0.6621160409556314,0.8552901023890785,12.51,0.9622166246851386,266,1045,86,372,46,175,14,66,15,39,4,10,10,36,B,mercadolibre|4500000.0|cuernavaca|lomas de cortes|370.0|157.0|3.0|3.0,e0f49fbff0ac17399af7dc8a5852de1cdc1e8737,missing_coordinates
mercadolibre,MLM-3145111643,https://casa.mercadolibre.com.mx/MLM-3145111643-ex-hacienda-con-amplio-potencial-comercial-en-jiutepec-morelos-_JM,45000000.0,MXN,casa,residential,4870.0,1695.0,16,16.0,16,,26548.67,,>20M,,,18.8847392,-99.172872,medium,Morelos,Jiutepec,El Zapote,,,0620,approximate_coordinate,3641.0,1153.0,3802.7897203156135,1204.234152025241,0.593235039028621,0.7632263660017347,12.23,0.9759229534510433,340,1287,108,525,58,173,34,74,10,31,3,9,10,28,B,mercadolibre|45000000.0|jiutepec|el zapote|4870.0|1695.0|16.0|16.0,1eaf295a7068a5dc5fd3e0ed4d72d5e28286e4e7,missing_coordinates
mercadolibre,MLM-4841742720,https://terreno.mercadolibre.com.mx/MLM-4841742720-terreno-en-venta-en-esquina-con-bungalow-y-alberca-zona-dorada-_JM,4550100.0,MXN,terreno,land,527.0,,,2.0,,,,8633.97,3M-5M,,,18.9412445,-99.2272951,medium,Morelos,Cuernavaca,Reforma,,,0172,approximate_coordinate,652.0,219.0,1333.8700698265352,448.03304492639757,0.8310502283105022,0.9223744292237442,13.9,0.9655172413793104,234,1584,59,509,43,246,25,179,11,49,1,25,12,50,B,mercadolibre|4550100.0|cuernavaca|reforma|527.0|||2.0,7f557a02e9c45f0bf1da1822efe320cc3c2c157f,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2797746491,https://casa.mercadolibre.com.mx/MLM-2797746491-casa-en-condominio-en-santa-maria-ahuacatitlan-cuernavaca-morelos-_JM,4590000.0,MXN,casa,residential,394.0,196.0,3,2.0,2,,23418.37,,3M-5M,,,18.9745294,-99.2607876,medium,Morelos,Cuernavaca,Santa María Ahuacatitlan,,,051A,approximate_coordinate,6076.0,1649.0,2685.5540217268144,728.8476928616716,0.4329896907216495,0.6300788356579745,10.09,0.9791542584871947,107,518,51,302,5,44,2,16,4,15,0,0,0,7,B,mercadolibre|4590000.0|cuernavaca|santa maría ahuacatitlan|394.0|196.0|3.0|2.0,397a51c3537fcf2eeb5e0eadb627f765c45a36c3,missing_coordinates
mercadolibre,MLM-2988179269,https://casa.mercadolibre.com.mx/MLM-2988179269-casa-en-venta-en-real-de-oaxtepec-_JM,4650000.0,MXN,casa,residential,450.0,250.0,3,3.0,3,,18600.0,,3M-5M,,,18.9109155,-98.9568887,medium,Morelos,Yautepec,Real de Oaxtepec,,,0409,approximate_coordinate,288.0,100.0,353.56376816215766,122.76519727852695,0.83,0.79,11.66,0.9645390070921985,2,44,1,12,0,11,0,2,0,0,0,0,0,0,B,mercadolibre|4650000.0|yautepec|real de oaxtepec|450.0|250.0|3.0|3.0,3f7020a5858300d917e6a4078b54a4828c5fe8dd,missing_coordinates
mercadolibre,MLM-5064730880,https://casa.mercadolibre.com.mx/MLM-5064730880-casa-en-venta-en-fracc-residencial-sumiya-estricta-vigilancia-24-horas-_JM,46500000.0,MXN,casa,residential,4312.0,1681.0,8,9.0,9,,27662.11,,>20M,,,18.8933187,-99.1966011,medium,Morelos,Jiutepec,Sumiya,,,0122,approximate_coordinate,1858.0,564.0,1540.789692968381,467.71011132086477,0.74822695035461,0.8156028368794326,12.28,0.9752380952380952,13,200,5,81,2,21,0,6,0,7,0,0,0,1,B,mercadolibre|46500000.0|jiutepec|sumiya|4312.0|1681.0|8.0|9.0,f0a906d4d5ae607de6ea48d52cf419197bf7a5a4,missing_coordinates
mercadolibre,MLM-4532041374,https://terreno.mercadolibre.com.mx/MLM-4532041374-terreno-en-venta-en-lomas-de-cocoyoc-_JM,4670568.0,MXN,terreno,land,741.0,,,,,,,6303.06,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|4670568.0|atlatlahucan|lomas de cocoyoc|741.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3005969961,https://casa.mercadolibre.com.mx/MLM-3005969961-casa-en-venta-en-jardin-tetela-cuernavaca-morelos-_JM,4850000.0,MXN,casa,residential,174.0,187.0,2,3.0,3,,25935.83,,3M-5M,,,18.9512331,-99.2494154,medium,Morelos,Cuernavaca,Jardín Tetela,,,0045,approximate_coordinate,4034.0,1295.0,2539.353950421818,815.1867540397259,0.6324324324324324,0.7953667953667953,12.44,0.9800531914893617,139,531,38,160,23,82,10,34,5,28,2,11,4,17,B,mercadolibre|4850000.0|cuernavaca|jardín tetela|174.0|187.0|2.0|3.0,19c2c1b2be87eaac752cb8a55a2a70c19617e1b0,missing_coordinates
mercadolibre,MLM-2988204495,https://casa.mercadolibre.com.mx/MLM-2988204495-casa-en-venta-en-lomas-de-cocoyoc-_JM,4900000.0,MXN,casa,residential,385.0,165.0,3,2.0,2,,29696.97,,3M-5M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|4900000.0|atlatlahucan|lomas de cocoyoc|385.0|165.0|3.0|2.0,d928d29f87ca94410d6980761343bc87f7b9b5df,missing_coordinates
mercadolibre,MLM-5534779130,https://casa.mercadolibre.com.mx/MLM-5534779130-casa-en-venta-en-fraccionamiento-real-de-oaxtepec-_JM,4900000.0,MXN,casa,residential,300.0,195.0,3,3.0,3,,25128.21,,3M-5M,,,18.9109155,-98.9568887,medium,Morelos,Yautepec,Real de Oaxtepec,,,0409,approximate_coordinate,288.0,100.0,353.56376816215766,122.76519727852695,0.83,0.79,11.66,0.9645390070921985,2,44,1,12,0,11,0,2,0,0,0,0,0,0,B,mercadolibre|4900000.0|yautepec|real de oaxtepec|300.0|195.0|3.0|3.0,8a0f25b0c0d2640e42330d45df4926166dbf576e,missing_coordinates
mercadolibre,MLM-4571122436,https://terreno.mercadolibre.com.mx/MLM-4571122436-terreno-plano-en-venta-chiconcuac-xochitepec-mexico-_JM,500000.0,MXN,terreno,land,500.0,,,,,,,1000.0,<1M,,,18.7801528,-99.2108328,medium,Morelos,Xochitepec,Chiconcuac,,,037A,approximate_coordinate,3678.0,1047.0,2433.0795911403716,692.6140108548041,0.41069723018147086,0.5845272206303725,9.48,0.9766734279918864,343,586,138,234,75,116,16,27,5,7,0,0,4,10,B,mercadolibre|500000.0|xochitepec|chiconcuac|500.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5199711822,https://casa.mercadolibre.com.mx/MLM-5199711822-casa-en-venta-condiminio-las-fincas-_JM,5000000.0,MXN,casa,residential,361.0,361.0,4,5.0,5,,13850.42,,5M-8M,,,18.8759046,-99.1832454,medium,Morelos,Jiutepec,Las Fincas,,,0688,approximate_coordinate,4040.0,1255.0,2690.773831881029,835.8715740125473,0.6900398406374502,0.8119521912350598,12.74,0.9850458273034249,7,775,4,365,0,85,0,43,0,19,0,6,0,10,B,mercadolibre|5000000.0|jiutepec|las fincas|361.0|361.0|4.0|5.0,8b1a1b93aed6c9ef4af860deae8a6b9d45fd73fb,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2714460935,https://terreno.mercadolibre.com.mx/MLM-2714460935-buen-terreno-en-venta-jiutepecmorelos-pedregal-de-las-fuentes-_JM,5000000.0,MXN,terreno,land,1900.0,,,,,,,2631.58,5M-8M,,,18.8818829,-99.1617436,medium,Morelos,Jiutepec,Pedregal De Las Fuentes,,,0230,approximate_coordinate,1506.0,513.0,2126.9645529782256,724.5237819905907,0.7875243664717348,0.9083820662768031,13.56,0.9685610640870617,34,514,10,223,5,70,0,22,4,17,0,1,0,7,B,mercadolibre|5000000.0|jiutepec|pedregal de las fuentes|1900.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5064745416,https://terreno.mercadolibre.com.mx/MLM-5064745416-espectacular-terreno-residencial-colindando-con-residencial-sumiya-_JM,50000000.0,MXN,terreno,land,14850.0,,,,,,,3367.0,>20M,,,18.8933187,-99.1966011,medium,Morelos,Jiutepec,Sumiya,,,0122,approximate_coordinate,1858.0,564.0,1540.789692968381,467.71011132086477,0.74822695035461,0.8156028368794326,12.28,0.9752380952380952,13,200,5,81,2,21,0,6,0,7,0,0,0,1,B,mercadolibre|50000000.0|jiutepec|sumiya|14850.0|||,,"missing_construction_area,missing_coordinates"
